Zoom,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Zoom
Computer Purchasing Overview,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Computer+Purchasing+Overview
Virtual Labs (LUapps),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=86443311
Panopto,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Panopto
Office 365,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Office+365
Virtual Software: LUapps | Library & Technology Services,"Virtual software systems, also known as 'application virtualization' technologies, allow users to run numerous programs that aren’t installed on their devices by installing a single piece of client software or a web interface, and using it to connect to virtual computers hosted on a central server o",https://lts.lehigh.edu/services/virtual-software-luapps
Amazon - AWS,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Amazon+-+AWS
Amazon Web Services (LUapps powered by AWS),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=189663828
How to activate your LinkedIn Learning at Lehigh account,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/How+to+activate+your+LinkedIn+Learning+at+Lehigh+account
Computer File Storage | Library & Technology Services,"One of the most fundamental issues when using computers, especially in a large organization, is simply where to store the files you create. There are numerous considerations that go into deciding the best location in which to store your data.",https://lts.lehigh.edu/services/file-storage-space-lan-google-drive
Remote Connectivity - the Lehigh VPN | Library & Technology Services,"Since the Lehigh campus network is connected to the internet, it is possible to connect via that network to Lehigh systems from off-campus. However, to do so, for most systems, one must connect through our primary gateway server, which provides a service called a Virtual Private Network (VPN).",https://lts.lehigh.edu/services/vpn
Computer Purchasing Assistance | Library & Technology Services,"Library and Technology Services (LTS) provides guidelines, assistance and approval for computer purchases at Lehigh to help make purchasing, using, and maintaining computers at Lehigh as efficient and trouble-free as possible.",https://lts.lehigh.edu/services/computer-purchases
Windows: Connect to H: Drive Personal Network Storage,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Windows%3A+Connect+to+H%3A+Drive+Personal+Network+Storage
Computer Repair Services | Library & Technology Services,"Computer Repair Services repairs in-warranty and out of warranty desktop and laptop computers for Apple, Dell, Lenovo and HP brands (most models- excluding many consumer models). Computer Repair Services is located in Fairchild Martindale 171 and may be contacted at 610-758-4782. Detailed information can be found at:",https://lts.lehigh.edu/about/computer-repair-services
Control Displays with the Touch Panel in LTS Classrooms,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Control+Displays+with+the+Touch+Panel+in+LTS+Classrooms
Panopto,"Capture, manage, and search all your video content.",http://lehighonline.hosted.panopto.com/Panopto/Pages/Home.aspx
Google - Earth,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Google+-+Earth
Research Data | Library & Technology Services,"Library & Technology Services provides support for research data storage and backup through our Research Computing team, and the Research Data Management Committee. Email them with any questions, and someone on the team can help you out.",https://lts.lehigh.edu/services/research-data
AutoDesk,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/AutoDesk
LinkedIn Learning,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/LinkedIn+Learning
Dassault Systemes - Solidworks,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Dassault+Systemes+-+Solidworks
COMSOL - COMSOL Multiphysics,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/COMSOL+-+COMSOL+Multiphysics
"esri - ArcGIS Desktop, Pro",$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/esri+-+ArcGIS+Desktop%2C+Pro
Mathworks - Matlab,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Mathworks+-+Matlab
Purchasing Departmentally-owned Computers,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Purchasing+Departmentally-owned+Computers
Purchasing Personally-owned Computers,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Purchasing+Personally-owned+Computers
SAS,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/SAS
Kudoboard for LinkedIn Learning Challenge | Kudoboard,Kudoboard is an online replacement for the greeting card that you pass around and sign!,https://www.kudoboard.com/boards/RWC42FJv
PC vs Mac:  Which is Better for a Student?,$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=120095526
McNeel - Rhinoceros (Rhino),$metadata.description,https://confluence.cc.lehigh.edu/pages/viewpage.action?pageId=189663873
IBM - SPSS,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/IBM+-+SPSS
Wolfram - Mathematica,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Wolfram+-+Mathematica
"Gaussian, Inc. - Gaussian",$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Gaussian%2C+Inc.+-+Gaussian
The R Project for Statistical Computing,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/The+R+Project+for+Statistical+Computing
Maplesoft - Maple,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Maplesoft+-+Maple
Anaconda - Anaconda Python,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Anaconda+-+Anaconda+Python
AWS Academy,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/AWS+Academy
Network Printing and Scanning | Library & Technology Services,"LTS provides, maintains, and supports public site printers and printing software, intended primarily for student and faculty use. All Lehigh users - faculty, staff, and students - are given a public site print allowance of 75 points for the year at no cost.",https://lts.lehigh.edu/services/printing
Lehigh Office 365 | Library & Technology Services,Lehigh Office 365 is a subscription-based online suite which offers access to various services and software built around the Microsoft Office platform.,https://lts.lehigh.edu/services/office-365
Wireless Networks (WiFi) | Library & Technology Services,"Library & Technology Services maintains three wireless networks which are available accross the entire campus: 'lehigh' -- a secured network for accessing all campus IT services'lehigh-guest' -- an unsecured wireless network for basic internet access only 'luna' -- a hidden, unsecured network for re",https://lts.lehigh.edu/services/wireless-access
Lehigh Student Software Guide,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Lehigh+Student+Software+Guide
Preparing and Securing Your Computer for Use at Lehigh,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Preparing+and+Securing+Your+Computer+for+Use+at+Lehigh
Connect your Device to the LUNA Wireless Network,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Connect+your+Device+to+the+LUNA+Wireless+Network
"Wireless Access for Alumni, Conferences and Guests",$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Wireless+Access+for+Alumni%2C+Conferences+and+Guests
Printing Policies for LTS Public Computing and Classroom Sites | Library & Technology Services,"Library and Technology Services (LTS), funds the printer lifecycle as well as most printer supplies primarily in support of the academic program. All users of LTS computing facilities should try to be considerate of others users that need access to shared resources such as a printer. You must not do anything which is wasteful, places hardware or networks out of service or",https://lts.lehigh.edu/services/explanation/printing-policies-lts-public-computing-and-classroom-sites
Computer Recommendations for Students,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Computer+Recommendations+for+Students
Printing,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Printing
MAC (Ethernet) Addresses,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/MAC+(Ethernet)+Addresses
Wireless Networks,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Wireless+Networks
Lenovo Personal Purchases,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Lenovo+Personal+Purchases
Apple Personal Purchases,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Apple+Personal+Purchases
Find and Connect Printers on printers.cc.lehigh.edu,$metadata.description,https://confluence.cc.lehigh.edu/display/LKB/Find+and+Connect+Printers+on+printers.cc.lehigh.edu
